205	12.0	4.195598816841133E-6	2.5600409606553685E-9
206	19.0	5.857750389540401E-6	5.376012288589824E-9
207	19.0	5.378831072431339E-6	1.76001792008192E-4
208	20.0	5.294450886026356E-6	5.12E-10
209	28.0	5.8098663149760924E-6	1.073741824E-33
210	2.0	2.4012717134994695E-6	2.5600409606553704E-10
211	11.0	4.155619644445183E-6	5.368709120000022E-34
212	14.0	4.423076072485371E-6	0.0
213	12.0	4.199916001679966E-6	6.40000000000004E-5
214	25.0	5.689544324395059E-6	1.280024576E-9
215	1.0	2.1721705849003733E-6	0.0
216	22.0	5.328587338210767E-6	1.28006553619661E-9
217	24.0	5.948203047859242E-6	2.3040000000000144E-9
218	17.0	5.038316396193048E-6	5.120409600000041E-10
219	18.0	5.605538271812551E-6	1.280002560081928E-4
220	15.0	4.630808770751812E-6	4.096131073049281E-15
221	7.0	3.7186194996969323E-6	2.56004096E-10
222	30.0	5.9358806175690195E-6	2.561064960655402E-10
223	14.0	4.656924380861904E-6	1.12E-4
224	23.0	5.8548694949589575E-6	3.2000256004096E-5
225	21.0	5.6520485850096365E-6	2.5600000000000135E-9
226	7.0	3.807290199273569E-6	6.710886400000001E-29
227	3.0	3.0564215416590257E-6	0.0
228	13.0	4.7894325959203615E-6	1.600102404505626E-5
229	22.0	5.2446360484814155E-6	1.792E-9
230	20.0	5.948096906394799E-6	2.24E-4
231	20.0	4.956482087273736E-6	3.200153600409659E-5
232	13.0	4.575758546373025E-6	2.56E-10
233	28.0	5.993658709085787E-6	8.0000000069632E-5
234	17.0	5.097957248530514E-6	1.0240122894417994E-9
235	1.0	2.214167572630232E-6	0.0
236	13.0	4.8518017165674474E-6	9.6001280028672E-5
237	14.0	5.04708934357556E-6	3.84E-4
238	6.0	3.3785838328006434E-6	5.0331648004294966E-29
239	9.0	4.5340575734630675E-6	9.6000768E-5
240	21.0	5.3418232711188985E-6	1.7920122880000052E-9
241	16.0	5.128152531768905E-6	1.5728640001073757E-23
242	10.0	4.6215205726988295E-6	4.8001536053248004E-5
243	22.0	5.349309939017867E-6	4.52984832E-28
244	9.0	3.9891176869500004E-6	2.4576131072E-14
245	22.0	5.723607017142203E-6	7.68012289376256E-10
246	3.0	3.0126107887617566E-6	0.0
247	18.0	4.845008188063838E-6	1.845493760000003E-28
248	26.0	6.127788909927631E-6	2.56000000012288E-4
249	16.0	5.310054056350293E-6	4.0960393219145725E-14
